   346    0.18631E-02    0.13475E-04    0.71600E-05    0.70097E-04
   347    0.18831E-02    0.13250E-04    0.71123E-05    0.69953E-04
   348    0.19023E-02    0.13030E-04    0.70672E-05    0.69707E-04
   349    0.19206E-02    0.12816E-04    0.70246E-05    0.69359E-04
   350    0.19379E-02    0.12607E-04    0.69847E-05    0.68908E-04
   351    0.19541E-02    0.12406E-04    0.69474E-05    0.68354E-04
   352    0.19693E-02    0.12210E-04    0.69128E-05    0.67699E-04
   353    0.19835E-02    0.12021E-04    0.68807E-05    0.66948E-04
   354    0.19966E-02    0.11838E-04    0.68510E-05    0.66104E-04
   355    0.20087E-02    0.11662E-04    0.68238E-05    0.65171E-04
   356    0.20198E-02    0.11491E-04    0.67989E-05    0.64152E-04
   357    0.20299E-02    0.11327E-04    0.67762E-05    0.63052E-04
   358    0.20390E-02    0.11169E-04    0.67557E-05    0.61874E-04
   359    0.20471E-02    0.11017E-04    0.67373E-05    0.60622E-04
   360    0.20543E-02    0.10871E-04    0.67209E-05    0.59299E-04
   361    0.20605E-02    0.10730E-04    0.67064E-05    0.57910E-04
   362    0.20658E-02    0.10596E-04    0.66938E-05    0.56458E-04
   363    0.20702E-02    0.10467E-04    0.66830E-05    0.54947E-04
   364    0.20737E-02    0.10344E-04    0.66739E-05    0.53380E-04
   365    0.20763E-02    0.10227E-04    0.66665E-05    0.51762E-04
   366    0.20780E-02    0.10115E-04    0.66606E-05    0.50095E-04
   367    0.20789E-02    0.10009E-04    0.66563E-05    0.48385E-04
   368    0.20789E-02    0.99080E-05    0.66533E-05    0.46634E-04
   369    0.20781E-02    0.98128E-05    0.66517E-05    0.44846E-04
   370    0.20764E-02    0.97230E-05    0.66514E-05    0.43025E-04
   371    0.20740E-02    0.96386E-05    0.66522E-05    0.41175E-04
   372    0.20707E-02    0.95594E-05    0.66542E-05    0.39300E-04
   373    0.20667E-02    0.94855E-05    0.66572E-05    0.37403E-04
   374    0.20619E-02    0.94168E-05    0.66612E-05    0.35487E-04
   375    0.20563E-02    0.93532E-05    0.66661E-05    0.33558E-04
   376    0.20500E-02    0.92946E-05    0.66718E-05    0.31618E-04
   377    0.20430E-02    0.92411E-05    0.66782E-05    0.29671E-04
   378    0.20352E-02    0.91925E-05    0.66854E-05    0.27721E-04
   379    0.20268E-02    0.91488E-05    0.66931E-05    0.25772E-04
   380    0.20176E-02    0.91100E-05    0.67013E-05    0.23827E-04
   381    0.20078E-02    0.90760E-05    0.67100E-05    0.21891E-04
   382    0.19973E-02    0.90467E-05    0.67190E-05    0.19966E-04
   383    0.19862E-02    0.90221E-05    0.67284E-05    0.18057E-04
   384    0.19744E-02    0.90022E-05    0.67379E-05    0.16167E-04
   385    0.19621E-02    0.89868E-05    0.67476E-05    0.14301E-04
   386    0.19491E-02    0.89759E-05    0.67574E-05    0.12461E-04
   387    0.19355E-02    0.89695E-05    0.67672E-05    0.10652E-04
   388    0.19213E-02    0.89675E-05    0.67769E-05    0.88774E-05
   389    0.19066E-02    0.89699E-05    0.67864E-05    0.71409E-05
   390    0.18913E-02    0.89765E-05    0.67957E-05    0.54462E-05
   391    0.18754E-02    0.89874E-05    0.68047E-05    0.37970E-05
   392    0.18590E-02    0.90025E-05    0.68133E-05    0.21972E-05
   393    0.18422E-02    0.90218E-05    0.68215E-05    0.65050E-06
